daily_ammount_sold,shippment_duration,price
54.85740427,13.020868,205.4971259
54.86169889,13.2026267,202.9742971
54.88099606,12.55772048,207.4300906
54.88497315,13.62994119,219.8691451
54.90774003,13.53542796,211.0270239
54.91271045,13.18351222,151.4180142
54.91339735,13.56088443,155.2657023
54.91692308,13.47229437,197.4357211
54.91941844,12.97016233,215.2639107
54.91958572,12.9768229,220.9354639
54.92482325,12.86936779,206.7743621
54.93123151,12.86597502,208.8013176
54.93378669,12.99775964,209.0653241
54.96513578,12.79302043,210.5456079
54.97009559,12.46593344,200.227193
54.97137881,12.62922219,208.340216
54.98721994,13.1250937,214.0157006
55.00172215,13.30345463,210.6646852
55.00700356,12.17081301,143.7556772
55.00848916,13.13060123,154.4098591
55.02194515,12.77643275,147.1870169
55.03609005,12.80373399,217.4780701
55.05187999,13.08268033,219.2416981
55.05928574,12.63730625,220.2238528
55.06254812,12.81499665,211.2671773
55.07878172,12.67654878,200.8216173
55.07889611,12.50874819,147.6974804
55.0938931,13.07114213,209.2439283
55.10129752,13.30281653,209.8477407
55.10537987,13.11845356,209.2270784
55.11381103,13.09990289,208.8134859
55.13546465,13.03844537,201.5907848
55.14392232,12.97224223,206.6061274
55.14595393,13.42371041,144.6990502
55.14686391,13.24303264,219.6025002
55.1483747,12.48235219,161.8380484
55.15726293,13.25606836,210.8012762
55.18610158,12.77541751,138.2244611
55.18634675,13.31538727,191.1645977
55.18939736,12.74078135,217.7799862
55.1941127,13.08719837,210.9345947
55.19557007,12.58007549,145.5577925
55.19742337,13.37362366,154.5595949
55.1988096,12.96297327,211.2970607
55.19911479,13.24906114,136.2315772
55.23684405,13.16036039,152.1995452
55.24813791,13.44038039,217.1225059
55.24886893,12.76736303,206.0363055
55.25933342,12.92127865,204.3080217
55.26325492,13.32383,216.9048241
55.27062766,12.4655407,148.0075266
55.28216955,13.10657912,199.2124156
55.2850709,12.44032797,153.4911718
55.29045077,12.94957017,205.2943713
55.29662992,13.03122535,210.6579904
55.29886571,12.1058468,209.1188468
55.31375586,13.56855667,212.5005192
55.3445305,13.28776485,203.9811173
55.35407879,12.81136867,211.4947416
55.35967673,12.97345897,213.2884511
55.36027025,13.70678096,211.471447
55.37132751,12.39042804,220.8550631
55.38265968,12.83264545,202.0844218
55.40697494,13.54054159,207.4509583
55.42104591,13.00203527,194.758804
55.43132805,12.92974049,202.8803542
55.43369598,13.98822918,219.7303046
55.44052898,12.83133446,142.2293288
55.45878085,13.0501672,210.235944
55.46419771,13.22206427,213.6317497
55.46752645,13.39358021,139.7960171
55.4806778,13.37840801,200.733837
55.48328607,13.22792826,140.7832332
55.48360961,12.58124377,209.5697127
55.49227093,12.46570867,217.0352003
55.49992937,13.55920816,199.4068803
55.5047448,12.88537085,212.4606968
55.50516939,13.64008015,225.197726
55.50567684,12.58994287,208.6912441
55.51152509,13.46867522,218.140638
55.52944047,12.76635521,204.3529889
55.53864457,12.96569521,205.8222673
55.5548284,13.29808362,155.5311576
55.56182182,13.66202089,209.3276064
55.56409815,12.95717907,204.6229405
55.58909266,13.11989492,213.6793462
55.66812467,13.2326028,215.358422
55.67359958,12.57512997,212.2306497
55.68721496,13.39986622,210.0378864
55.70302677,13.08490703,149.9879647
55.70973828,13.13118916,211.2986979
55.71057071,13.51551072,211.3058818
55.72162681,13.50930995,213.7045721
55.72445631,12.5380692,209.9483429
55.73629654,13.27356955,205.065932
55.73946992,12.85245405,210.1624291
55.75730262,13.09312189,208.8489706
55.76857265,13.88953349,203.3193439
55.79430367,13.41400104,131.8454041
55.80151573,12.47938319,211.9221611
55.8048926,12.50576215,198.6251383
55.81214344,13.8964808,218.7415323
55.81990011,12.88477722,208.6518113
55.82675671,13.34265793,222.9605347
55.82874922,12.79779062,210.0135492
55.83160247,12.5376707,214.6169871
55.83180658,13.11588422,211.678921
55.84975856,12.83477854,207.66386
55.85318722,13.1100229,206.9002113
55.8536425,12.41892926,220.6449352
55.85422659,12.65909375,225.1220117
55.85681393,13.18174812,210.5668783
55.85745765,13.49853553,208.3643462
55.88142572,12.41299066,215.8731048
55.88751225,13.06163882,206.2756554
55.90851309,13.37584094,192.2550912
55.92029953,12.36326284,145.7272351
55.92130778,13.2016312,213.4677207
55.92887759,12.7655705,204.0443134
55.93636033,13.01545022,221.479651
55.94169849,12.57729582,191.0933069
55.96489024,13.44204661,209.1919155
55.97050814,13.39918342,201.3065855
55.97330883,12.56155718,217.3466588
55.98306987,12.8197875,208.6350795
55.99174222,12.80382821,213.7791902
56.00761214,13.19779596,202.5722283
56.00951856,12.55980155,209.2866233
56.01509169,12.69163166,201.3950377
56.01518119,13.51101077,203.7755001
56.0184804,13.64312785,201.4167197
56.02773028,12.61223256,208.1634831
56.02947398,13.37575661,209.7739816
56.03725591,13.711905,201.7867527
56.05982386,12.87590089,212.913509
56.0601992,13.89706315,211.6992977
56.06367189,12.95380185,212.670122
56.06659345,12.68978153,204.4446607
56.06880899,13.54729071,204.1570076
56.07394099,13.53089696,221.1781685
56.08160452,12.64070319,200.6195888
56.09839486,12.77537481,144.7952924
56.11730161,12.56869751,219.5335706
56.11824688,13.67554635,204.1295951
56.1185962,13.01106307,215.3252934
56.12040045,13.01019957,203.0927855
56.12436344,12.91895371,212.4443863
56.12832458,12.84794711,205.5920898
56.13211253,12.62876598,199.4274211
56.14612074,12.98757248,214.8790919
56.16482073,12.70973019,204.3695452
56.18293201,13.09099988,193.2744147
56.18617878,12.11182732,135.8968339
56.19053548,12.96919669,216.5050328
56.19919604,12.63832879,212.1020189
56.21204917,13.60137715,200.050576
56.22039329,12.97491191,212.8665887
56.238874,14.04979552,202.8258611
56.24141266,12.93776297,150.8758203
56.2527245,12.72664854,146.1698348
56.25349542,13.71577578,205.8589765
56.26013342,13.15392663,219.8589646
56.27292269,13.10485901,170.2350069
56.29708619,13.75525344,209.6629355
56.30143147,12.48754369,201.875969
56.30164155,12.09052689,205.2184002
56.30600846,12.93099281,199.1091958
56.31393742,13.12655939,205.5450024
56.3149753,12.97936274,214.3660749
56.3181837,13.1774074,213.6222658
56.32152484,12.63066584,143.442722
56.32258941,12.91310732,201.3177133
56.32979854,12.37550325,220.2385537
56.34934465,12.92491793,197.415551
56.36426562,13.32454999,207.8283649
56.37413214,13.09363418,195.1826347
56.37851208,12.80267137,210.6160742
56.38072832,12.50206984,216.8470099
56.38687313,13.02016922,212.1017167
56.39759257,12.53517548,209.2772132
56.40032278,12.68345423,217.813956
56.40514148,13.03958784,220.6695411
56.4271827,12.33416873,223.6761135
56.43721914,13.45169427,150.9300618
56.44436401,12.22364108,212.1993778
56.45513035,13.14713179,217.7774724
56.46540941,12.90321253,144.2957355
56.46565335,12.60588578,215.6071585
56.46646925,12.85844097,199.2517771
56.48162104,13.40555893,201.8521086
56.48550387,12.7854776,169.0059436
56.49791675,12.31924253,205.2615515
56.50662052,12.83250284,218.8113707
56.51902685,13.35254588,209.3684061
56.51950765,13.01742649,213.0376657
56.52293585,13.07705427,194.4667146
56.53283493,13.77717094,204.5720349
56.53530578,13.15706923,217.908997
56.54250507,12.96647384,199.8174197
56.5486692,13.105794,219.2105327
56.56338771,12.80660006,147.9623459
56.57035012,13.10385071,202.2192373
56.57087856,13.40897871,212.1215563
56.57207215,12.64632662,204.7709781
56.58254214,12.86886809,210.1206887
56.58536213,12.37741059,201.696224
56.59562498,12.84883447,216.4889326
56.59803986,12.78055132,211.9217583
56.60384505,13.39129989,186.1808884
56.63004587,13.25013504,194.296434
56.66301358,13.23905571,207.7424768
56.67372201,13.43995344,141.4307682
56.68201263,12.92036213,199.3256291
56.6983254,13.28739025,203.0537114
56.70299585,13.43600878,200.0449849
56.72055421,13.52348237,209.9091433
56.72459782,13.30038034,204.3559334
56.72529637,12.8905332,139.8939522
56.73192498,12.6473375,215.6399324
56.73374395,12.5783014,200.6117977
56.73513375,13.2122452,222.4045629
56.74083993,12.91775197,144.5795105
56.74176848,13.79841054,202.7348129
56.75022113,13.27754127,210.5097808
56.76785588,13.2263167,199.0415131
56.77472978,13.1183658,213.4278731
56.78371304,12.84453235,147.8069078
56.78412359,13.08164484,209.6787007
56.78763567,13.55633449,213.8035141
56.78804582,12.70819775,213.9500471
56.79168233,12.90123556,213.3854377
56.79777254,12.38112339,153.4452693
56.8103131,12.8800029,208.2505082
56.84366039,13.10706036,213.370282
56.84564747,13.0567992,219.7136922
56.84657116,12.37653509,217.9725892
56.86237585,13.34039241,189.5062579
56.86585039,13.18155162,212.0891298
56.90537004,13.35652172,200.8212916
56.90686062,13.16229616,204.0804982
56.91710198,13.00549471,144.2210319
56.92327751,13.33228828,196.7534995
56.92822078,13.05210176,210.8067383
56.93329374,12.69869888,131.0692726
56.93964718,12.60735735,223.268319
56.94170294,12.02311757,162.3573507
56.94274281,12.54710867,215.1747803
56.95780342,13.28030947,205.7174227
56.97224985,13.00984331,217.8667213
56.98517231,13.58641758,209.0977593
56.99313354,12.80490224,203.009263
57.00815579,13.09142123,202.7191255
57.00880419,13.44057202,216.543514
57.01930643,12.455161,225.948719
57.02586845,13.54635227,210.4517843
57.03426298,13.91331338,195.9771372
57.06400968,12.83072225,202.1945802
57.06955581,13.80698664,214.5938447
57.08084279,12.86971351,213.8966405
57.08812396,12.96362813,205.5381424
57.09110421,12.5246359,221.8869749
57.0943125,12.74043562,197.6156553
57.1032058,13.4652676,217.8934699
57.11913238,13.1520551,203.8679755
57.12365853,13.14091687,217.0843452
57.13293583,13.5394588,220.6554182
57.13608917,13.12421991,208.094707
57.14101012,13.22330364,203.6902263
57.15125977,13.37357104,151.7207691
57.15457392,13.31477545,213.8246322
57.16762526,13.14426387,200.1286817
57.19095414,12.70613123,224.3996974
57.21947728,12.99604582,163.6790719
57.24365448,13.62174627,207.2612282
57.24769873,12.4557447,203.3447218
57.26084256,12.87971734,204.4415165
57.26148106,12.64902258,156.3644096
57.29314807,12.25327361,152.6837146
57.29334091,13.29070096,213.0079169
57.29358957,13.48099935,210.7465787
57.29606414,13.33198015,194.3690203
57.29735537,12.83975119,213.9298704
57.30337295,13.29723998,150.4455963
57.31043867,12.69007981,210.0879013
57.31329971,12.54913673,197.7677053
57.31431953,13.58202494,219.2805848
57.35888023,13.32489144,209.7312263
57.36065937,12.69238841,134.7754303
57.37927523,13.19675194,202.2280065
57.38835707,12.86338627,212.4083646
57.40100845,13.022243,205.5278747
57.40128758,12.93348386,199.5976868
57.42611724,12.91498753,213.2003382
57.42946709,13.22185726,202.3342525
57.43766689,13.19303026,210.0784251
57.46843772,12.38294149,215.0775364
57.47445617,13.56644531,206.2466203
57.47797636,12.84791198,216.0688378
57.48352711,12.66864434,158.6578931
57.4916397,12.81389997,211.5774073
57.50674324,13.51272153,201.285238
57.51052846,13.60395438,201.038146
57.52187687,12.64791034,210.9571145
57.52191369,13.84835537,215.453176
57.53188636,13.73073658,204.454838
57.54188169,12.69393093,198.3157253
57.55135683,13.10387663,202.0083837
57.55303344,13.67253024,216.122642
57.56012387,13.19730216,201.9859294
57.58557649,12.3264441,202.1658857
57.60027035,13.14365466,139.0761353
57.60658189,13.71629102,204.6367947
57.62743909,13.64656706,225.1666595
57.63807999,12.73677427,222.3285501
57.64236427,13.10766639,209.2501663
57.65799426,13.21988735,209.6281058
57.6660829,13.49353497,212.6031625
57.67108926,12.44056714,212.9922651
57.67825616,13.33579393,211.1248316
57.67880236,12.7227424,217.9465352
57.68246632,12.98075789,146.6198622
57.69120969,13.3615269,220.7322514
57.70110348,12.66744506,219.0882109
57.70479662,13.18254128,210.1986877
57.70706727,13.30099451,203.1297339
57.70872488,13.36379985,204.0972318
57.71525516,13.12088903,198.6571582
57.71992252,13.16376968,140.3771052
57.73377788,12.78374186,216.3868188
57.73966857,12.42162393,153.5806694
57.75814798,12.80501178,224.2852825
57.76501051,12.52952306,205.7370599
57.7955845,12.85637685,199.6409997
57.8132277,12.61371032,206.5046175
57.81644983,13.7868783,205.8799749
57.8369281,13.16785617,200.0115156
57.84854342,13.15088468,206.7745771
57.86164956,13.26064887,211.4596013
57.86541201,12.96336958,219.2834043
57.86834415,13.45139639,205.91486
57.87500492,12.30005812,197.5209214
57.88575342,13.65725277,219.2296666
57.8973233,12.65484903,209.8838254
57.90829066,13.08377057,205.7550876
57.91300636,13.66512883,216.028817
57.93909441,12.71147635,222.452028
57.96490309,13.66047648,152.0640474
57.96929766,12.76779573,199.355297
57.98905378,13.11902033,211.9962309
57.9953763,13.01962035,215.9514941
57.99541441,12.35912161,206.48847
57.99687559,12.98064945,216.1668999
57.99709208,12.89229134,152.4310817
58.00100041,12.77782626,205.5612855
58.00638109,13.06036656,221.443198
58.01544152,12.75814851,196.8662583
58.0185059,13.02593693,207.5867065
58.02404794,13.4987121,216.1982092
58.02930249,13.04693659,196.646841
58.03185529,12.03508039,198.0478086
58.03964148,13.37027132,213.2891597
58.04082064,13.70020285,208.8996368
58.0576552,13.18359962,205.9082479
58.06862465,13.48593343,211.3946224
58.07290568,12.9345577,217.5272771
58.09635662,13.22268859,227.4367353
58.10971478,13.22976358,206.8410115
58.10977973,12.44016548,207.211088
58.11103527,13.89722631,199.5427809
58.12187676,13.11430042,203.6270373
58.12875604,12.61391644,206.5005859
58.13410426,12.79512183,217.875223
58.13646718,13.28877202,229.0277577
58.14437943,12.91255267,214.4791936
58.14539063,12.75103892,204.0866287
58.15166752,12.82077922,209.7362752
58.15360665,13.15233389,211.7440191
58.16420323,12.36067571,222.1628374
58.18978382,13.21960181,222.5334216
58.19184125,12.2819233,195.9194959
58.21326369,12.97759405,210.455931
58.25635665,13.56243777,221.3475678
58.26504653,12.68124077,193.7195634
58.26929932,13.68930132,212.7646133
58.2788518,12.59552204,205.7906024
58.30429537,12.86323865,219.4113661
58.31723299,12.70285924,195.0605683
58.36038128,12.80231298,208.5309092
58.36075086,13.15660407,214.8633182
58.36504063,13.30126525,217.784334
58.37014406,13.31029859,205.9630416
58.37830942,13.70143222,222.6473216
58.40784595,13.25191742,210.6494942
58.40913423,13.14511855,203.7501718
58.41505968,13.08228793,200.0151953
58.41790913,12.91659712,208.1497154
58.41923706,12.42576745,209.4591802
58.43084655,12.44324581,203.3233136
58.43097314,12.34011716,218.8691218
58.43260724,12.91771545,214.6378679
58.46303165,12.27843277,193.5375895
58.48362204,12.61520311,205.2552352
58.49594921,13.03845636,214.6583045
58.50140942,12.90187252,199.497503
58.50426355,13.57603998,199.0063352
58.50881073,13.60639452,207.2742749
58.51792222,12.69301873,203.4882598
58.52438522,12.98319453,205.5172696
58.5307738,13.1928647,221.0915695
58.53087181,11.97476947,224.2421792
58.55366605,13.4016689,206.0259603
58.55695337,13.43612709,216.6165554
58.57149722,13.52904377,199.7453545
58.57300554,13.19180138,220.1967307
58.57777217,13.82645438,197.7077001
58.59477459,12.63008858,201.1085842
58.61608132,12.77896177,220.1235248
58.61762877,12.51483186,198.3282474
58.62997009,12.97031242,147.6610371
58.65671404,12.97187655,144.5792695
58.65767712,13.31949481,213.4664061
58.66855766,12.39118962,143.474226
58.67774823,13.03239667,207.1567641
58.73526006,12.50585996,193.8854309
58.73828115,13.40743508,216.2900825
58.74516524,13.17484973,142.9068662
58.74729826,12.80964133,207.4537775
58.74828745,12.95577427,211.0908208
58.75111613,13.14442198,207.2120097
58.7622032,13.15926394,225.2342072
58.76483503,13.78327587,199.1210943
58.77155278,12.828805,200.1528838
58.78926849,13.46958039,201.3559473
58.79324355,12.77806835,205.6949507
58.8157599,13.78256936,209.6911685
58.84497029,13.11241728,207.8883401
58.8546307,13.10823569,208.7952298
58.86340899,12.80271353,225.6534435
58.86949295,13.42389999,202.3006629
58.87049832,12.57107885,212.402694
58.87902703,12.98954714,208.9492985
58.90493667,13.32527795,218.0005399
58.90677242,13.21006488,219.0752051
58.9197147,12.6832011,225.424607
58.92171885,12.98283616,210.5976538
58.93557883,13.43695014,209.2660363
58.94992474,13.44564421,206.4046851
58.97305689,12.79640762,148.584288
58.9759452,13.07408492,211.2521146
58.97963254,13.15222517,205.3521293
58.98395839,12.488437,157.9844268
58.9865336,12.70967586,196.393835
58.98814951,12.75473664,193.7564914
58.99728842,13.22050153,201.9773942
59.02916547,12.95425181,228.3954477
59.0339711,12.02113239,212.2808694
59.04447598,12.91903837,218.9147158
59.09310648,12.62069548,218.5065728
59.09431128,13.09648649,205.8232566
59.09579232,13.46410486,210.6430576
59.11276074,13.17742949,212.3804087
59.11862319,12.872461,203.7193433
59.13465048,12.79200135,205.4486966
59.14674813,12.73146722,210.3685275
59.1472313,13.04854616,212.0234294
59.16657924,13.10828644,218.9338254
59.16970061,12.6570839,207.7496862
59.17832813,12.55932868,139.6738553
59.1918415,12.68877484,208.7910178
59.20668448,13.0550027,209.6152894
59.21705419,12.24445237,198.200834
59.23044173,13.46028318,216.870935
59.23305092,12.99959936,212.3546703
59.24411265,13.78118809,207.2886159
59.24733628,13.16722915,223.8559177
59.27564597,12.28801883,203.0012418
59.27874543,12.98094591,202.8302817
59.28171566,12.93398255,205.3492144
59.30442842,13.28987812,214.6147573
59.30449599,13.62949424,208.3523621
59.30564245,13.3626046,205.8347041
59.32426982,13.28937443,146.3290864
59.33063812,12.76713212,218.6623292
59.37259504,12.61788607,203.9355446
59.38018331,13.68969532,202.333344
59.38889659,13.10779508,214.7673136
59.39061859,13.46988165,214.0033687
59.40987716,13.1017447,206.6693414
59.44575835,13.79813682,205.400138
59.46868399,13.54653878,208.9166371
59.47069838,13.38704682,200.5861984
59.48714493,13.14092691,193.8223517
59.48991718,12.50192295,213.2902393
59.49626105,13.1981743,202.4104139
59.50325138,13.71212474,212.6883415
59.52344528,13.1606688,213.5617786
59.52622481,13.18939116,218.5255573
59.53034137,12.51977203,204.3327456
59.53042657,12.88177772,207.7086246
59.54191251,12.59098669,202.8126652
59.554693,12.11534593,216.0026573
59.55595422,13.09755274,208.2212635
59.56368444,13.75350863,218.469631
59.56853104,12.87488783,217.1357694
59.57022982,13.59092441,199.8588286
59.57627033,13.14338123,217.8813779
59.58866332,12.44586317,209.3111137
59.61350475,12.78430761,142.8263347
59.61861998,13.51062734,208.9342407
59.65211927,13.11760702,202.0496985
59.6526132,13.77025675,196.9432142
59.67776257,12.92479043,213.6209348
59.6863955,13.6246341,202.2508355
59.68773433,13.06714081,219.0643061
59.69469272,13.064493,202.5440877
59.69540203,13.46509601,202.4940753
59.70775695,13.34962069,203.639028
59.72423881,12.24736588,222.1852424
59.74335825,13.03267893,207.927986
59.74384272,13.63856956,205.7521723
59.74576573,13.17399046,214.0298225
59.75095751,13.39928339,202.3296934
59.75167353,13.31701364,210.2684857
59.77642826,13.15695877,208.0389325
59.79132651,12.69713318,216.6544867
59.79301424,12.62941257,199.7878742
59.81796071,12.66962543,207.2776983
59.82196173,13.34001764,197.4502772
59.84597013,13.49907089,212.6596167
59.88018676,13.44418331,220.3420943
59.88085956,13.05838904,223.9829228
59.91600817,13.55960209,220.6640499
59.91643226,13.43738945,212.0341413
59.93004265,12.99228166,217.3449063
59.94304989,13.48328677,223.6842503
59.94498077,12.77629397,212.4704604
59.95042194,12.98320137,211.2196809
59.96885877,13.34241006,195.5179458
59.97775382,13.14305386,212.7245745
60.00669584,13.04284426,203.876459
60.01153828,13.25816276,154.9917144
60.01980385,12.98187265,201.8100104
60.02469878,12.75305777,218.0737541
60.02731475,12.87300158,203.9231787
60.02828388,13.19005893,209.380087
60.05586625,13.2063219,222.5921508
60.07841507,13.76308987,207.8670788
60.11081495,13.3761401,208.7653633
60.15019074,12.51330221,211.1641264
60.15300842,13.57800861,211.3238606
60.16341013,13.44778204,211.1299422
60.16979416,13.10230595,208.8401222
60.1723346,13.09828554,212.9717277
60.17290292,12.89618783,211.6634512
60.18673848,13.15158862,204.0429416
60.18688042,12.47800351,202.4452842
60.2018694,13.1345083,203.1675858
60.25626536,12.68296915,215.0754871
60.26802095,13.12803678,213.6685986
60.28257671,13.29264598,196.6063536
60.28408956,13.65834487,213.9798775
60.30248219,13.0461451,206.4751988
60.33454584,13.62174757,204.604668
60.37863412,12.54836093,207.5795979
60.3872874,13.02839013,220.0207289
60.3920887,13.06903824,201.9551039
60.41850016,13.61235673,230.4238051
60.44322295,13.79079434,209.3811585
60.44337457,12.92550941,226.5828101
60.44371951,12.45489781,200.0330193
60.45000598,13.09207425,209.8828299
60.46267946,12.67391949,208.7907908
60.48295373,13.77675981,203.3071863
60.48521338,12.51237015,196.3983979
60.49081974,13.21252344,203.7400643
60.49747926,12.14373027,219.323136
60.50140381,13.15532994,214.3080072
60.52699832,12.64408487,212.7709544
60.54675167,13.44127633,212.6881633
60.55561578,13.31256553,183.223431
60.56047715,12.82754549,203.773929
60.57048221,12.72656945,215.9549959
60.57562611,13.05829692,199.449138
60.58051149,13.52501624,224.3355254
60.58741743,13.38955275,224.7538968
60.59932865,12.39272667,195.8937038
60.63346993,12.41897847,212.2725881
60.63482944,13.45895236,205.6374745
60.64301605,13.60213978,144.0230559
60.64378736,12.51957372,224.1255098
60.64804598,13.20421602,213.9695221
60.66702828,13.43523439,216.2134864
60.67357613,12.81647911,221.2298578
60.68269432,11.62281025,206.0114385
60.69552029,12.74391139,208.7235629
60.69901052,12.48881179,204.669098
60.74989452,13.11478558,212.0907452
60.76014743,12.07446035,210.9264796
60.76373797,12.82972323,220.5829876
60.76966172,12.91213866,196.595479
60.78174813,13.15934584,218.3909075
60.81835646,12.81203613,219.5455291
60.82179214,12.48937579,209.8992992
60.83983843,14.06502715,201.7805385
60.84112386,13.36158158,206.0038532
60.85345517,13.50194351,210.258156
60.8584427,13.72789181,213.2337427
60.87340956,12.27690492,200.7819118
60.91570425,12.73359083,224.4672148
60.93475898,12.58276561,202.385648
60.93485791,12.52196042,207.3540393
60.94164275,12.68695795,207.6231261
60.95500447,13.065043,216.9006101
60.96470784,12.93667377,203.1674979
60.97975083,13.27995927,210.9964339
60.98328752,12.57898595,217.2969481
60.99548412,13.31474363,211.5145112
61.00545877,13.01472153,204.0768325
61.02565476,12.4148783,206.2625027
61.04479344,13.27817313,215.4683303
61.06679079,13.4282284,211.9101182
61.11036479,12.44127424,207.6213044
61.12414038,13.04265071,213.9820226
61.13476442,13.09235595,212.0849197
61.15562364,12.47724679,201.2834609
61.18192699,12.84318954,201.9791618
61.18335285,12.71574543,209.8841139
61.18715872,13.46805897,210.2795348
61.19207753,13.15524376,210.0625832
61.20496323,13.45040076,217.5545445
61.23709799,13.2426543,214.3868069
61.24240925,12.7777768,209.6756406
61.24337633,12.71437051,215.1916768
61.24522254,12.98728368,207.6383998
61.25951342,13.65986356,200.6656241
61.26157221,12.8481859,207.2385489
61.26402551,13.48759829,201.5368345
61.27594137,12.83157032,205.7031605
61.27845369,13.26339385,150.6809658
61.27973752,12.78355187,206.3762391
61.29146442,12.51601473,214.589111
61.29388541,12.69588336,226.9717375
61.29506999,12.50543248,199.4584732
61.31947228,13.98280422,217.5722354
61.34497095,12.89588,213.8128644
61.35582238,13.45779496,211.2779394
61.36617204,12.93256858,210.1082117
61.37509787,12.32101175,203.5799216
61.3950035,13.3998966,203.0262461
61.40767752,13.46171458,215.0409086
61.42326234,12.55065874,219.9777871
61.42492614,12.65338055,211.9830088
61.4329542,12.87114005,211.503786
61.44998429,13.03796925,193.7022821
61.45046241,12.89651271,214.2336076
61.45772874,13.43757217,210.1140039
61.46841891,13.02525619,203.6079516
61.48158904,13.17592851,204.0305327
61.49296419,13.51581146,219.6251804
61.49594996,13.32284838,218.9560009
61.50960881,13.09669332,214.9722999
61.52593451,13.45219011,214.3644833
61.55516398,13.42724378,206.1999285
61.55781156,13.49697154,198.6745805
61.56247889,13.14683367,216.0403697
61.56582019,12.70059959,217.0470201
61.5664259,13.19097608,207.1794114
61.56793381,12.81901066,197.1945476
61.57539673,13.09030712,220.1909735
61.60839487,12.4821242,208.1935302
61.638833,12.85077052,213.0407529
61.67099215,13.39851293,210.1335525
61.69537047,13.65019403,207.8688475
61.720207,12.2350668,201.8362841
61.74322965,12.67465692,224.5731705
61.76183291,12.96924437,210.9126196
61.764761,13.4482813,213.5602737
61.76626448,13.51572186,221.2391889
61.77299941,13.8038628,206.1921945
61.77684492,13.32102578,219.0214255
61.81680551,13.287409,222.8961033
61.81933789,13.53211263,209.5806185
61.83772682,12.64915506,209.8322565
61.8410267,13.2304014,209.9620698
61.89999096,13.87657831,227.4288568
61.91965139,13.00539857,201.882237
61.93609862,12.4376806,193.3326201
61.93714139,12.99132831,213.6882943
61.93815879,13.31451054,196.1130896
61.94916807,12.63650515,222.3325877
61.97340229,13.04450049,206.3848258
62.01214569,13.30363225,207.7867299
62.02211592,13.01531945,206.0756389
62.0263184,13.01971124,207.370207
62.03357364,13.27555388,202.103888
62.04190769,13.61572135,207.2902798
62.05506328,12.97445962,217.4468978
62.05612459,13.15671127,217.5251229
62.08156733,12.3630037,215.7514594
62.09931648,13.23255107,200.4178046
62.10195676,12.93566146,200.7433066
62.11769873,13.24186399,211.8112462
62.13118106,12.7882078,206.9097364
62.13215564,13.26375148,205.1440102
62.16454803,13.10211853,210.3082307
62.17715145,12.7421998,216.9844656
62.18647032,13.32464936,218.3870517
62.19968506,12.79448983,212.2961376
62.26362231,12.91176707,192.1405221
62.32912526,13.1439056,219.639612
62.33123161,12.87686812,218.0758425
62.33739131,13.40336889,207.8025978
62.36018853,14.04365443,213.758891
62.36624196,12.49509171,230.0117204
62.38033863,12.67319299,205.8680764
62.43135199,13.4653779,194.6147456
62.43707117,13.66150333,212.2114499
62.45597576,12.57916982,220.1785277
62.46003523,13.03376198,207.4595828
62.473075,13.2900702,200.6830169
62.4730963,12.85688569,207.607232
62.47796731,12.99639174,214.7656153
62.4898391,13.30308912,213.072793
62.50307752,13.4659046,219.5302531
62.50983373,13.08561003,209.4150566
62.51759282,12.00873461,207.7247953
62.54368204,12.89357018,209.8771658
62.54586284,13.17469779,215.714692
62.5648075,12.47545666,213.3017929
62.56843507,12.84799921,203.4232378
62.58226661,13.29614916,217.1323195
62.58754393,14.19920962,217.7571482
62.61584373,12.80210752,203.3579408
62.63324337,12.8481874,209.8446741
62.6386432,13.2399758,220.9215053
62.64386631,12.84797833,212.6718992
62.66850268,12.57182218,216.3873324
62.71203847,13.68736323,197.5178655
62.71629214,12.96378044,203.203516
62.7505886,13.41809699,207.2002025
62.78410151,13.29165592,216.7709844
62.79385448,12.881207,206.4357291
62.80159249,12.6865879,211.4594334
62.81160181,12.51967782,211.9411264
62.83868157,13.64075498,208.6366017
62.87133654,13.03712113,222.5020472
62.88075045,13.5642378,207.559446
62.89070974,13.2035757,208.1962653
62.91762445,13.41240818,222.3313311
62.91833959,13.36115779,210.3137084
62.92216759,12.44457162,210.3663702
62.9325103,12.93724478,207.6928896
62.93785228,12.45128662,200.4872135
62.9470816,12.94311592,227.5796019
62.95087588,13.48325786,224.0964896
62.97576524,13.13080995,222.9712513
62.99115831,13.6262897,209.9050124
63.00702653,13.44775433,213.9408235
63.01177281,12.81624585,201.20633
63.01728673,12.77047863,200.7831225
63.04646729,13.43467992,207.8321657
63.08670527,13.51240057,212.2207098
63.0902678,13.20108674,225.7626772
63.10423977,13.27404804,205.5656464
63.10807269,13.65545932,199.8832832
63.1089937,13.3231776,210.8725225
63.12853726,13.1437724,202.4193946
63.19130616,13.20343189,215.4160894
63.19927446,12.42541782,204.356706
63.30848659,12.68860312,201.356942
63.31482215,12.8868926,199.6276174
63.32815493,12.93101188,202.8534422
63.33662632,12.90681154,192.9780813
63.36234271,13.29452589,194.2693707
63.40721005,12.35544777,199.8991443
63.41658822,12.82437434,211.8405265
63.42708807,13.30898964,205.5423521
63.42734051,13.14101521,213.3858979
63.43962417,13.36761645,215.1074598
63.44318734,13.06049703,206.5099599
63.4508112,13.58129859,192.873851
63.46896769,12.66103743,207.298938
